1	228
1	295
1	322
1	341
1	369
1	403
1	501
1	636
1	857
1	998
2	4
2	118
2	424
2	476
2	502
2	710
2	729
2	800
2	861
2	886
3	65
3	81
3	156
3	212
3	422
3	619
3	783
3	842
3	890
3	920
4	2
4	16
4	31
4	59
4	269
4	373
4	379
4	424
4	448
4	672
5	25
5	70
5	232
5	246
5	540
5	569
5	615
5	680
5	751
5	877
6	200
6	239
6	242
6	398
6	406
6	515
6	653
6	683
6	871
6	975
7	53
7	393
7	415
7	474
7	475
7	489
7	495
7	604
7	691
7	854
8	16
8	291
8	298
8	315
8	413
8	467
8	514
8	921
8	965
8	972
9	29
9	138
9	234
9	262
9	387
9	478
9	667
9	742
9	855
9	995
10	11
10	147
10	190
10	226
10	365
10	372
10	425
10	809
10	843
10	974
11	10
11	119
11	320
11	361
11	452
11	461
11	490
11	516
11	719
11	910
12	14
12	37
12	100
12	103
12	219
12	303
12	502
12	837
12	878
12	978
13	21
13	223
13	343
13	347
13	365
13	452
13	539
13	756
13	763
13	925
14	12
14	227
14	440
14	570
14	606
14	607
14	655
14	828
14	844
14	945
15	42
15	237
15	327
15	531
15	614
15	789
15	792
15	873
15	933
15	991
16	4
16	8
16	23
16	123
16	210
16	250
16	392
16	479
16	487
16	602
17	30
17	201
17	330
17	393
17	625
17	657
17	664
17	676
17	684
17	825
18	56
18	156
18	301
18	387
18	593
18	616
18	745
18	747
18	759
18	890
19	194
19	219
19	346
19	448
19	531
19	672
19	682
19	695
19	781
19	989
20	134
20	223
20	409
20	514
20	552
20	608
20	839
20	913
20	944
20	954
21	13
21	187
21	308
21	355
21	401
21	453
21	700
21	756
21	770
21	776
22	69
22	89
22	216
22	381
22	511
22	519
22	588
22	645
22	670
22	683
23	16
23	70
23	124
23	210
23	296
23	523
23	540
23	829
23	877
23	999
24	94
24	236
24	324
24	512
24	567
24	741
24	793
24	833
24	881
24	907
25	5
25	66
25	354
25	378
25	514
25	578
25	615
25	662
25	751
25	838
26	99
26	171
26	386
26	691
26	693
26	696
26	754
26	889
26	954
26	977
27	52
27	74
27	172
27	236
27	469
27	525
27	715
27	875
27	968
27	988
28	54
28	159
28	248
28	359
28	370
28	373
28	611
28	622
28	678
28	680
29	9
29	435
29	533
29	572
29	699
29	705
29	789
29	811
29	855
29	918
30	17
30	39
30	245
30	253
30	341
30	486
30	522
30	550
30	594
30	754
31	4
31	78
31	141
31	524
31	563
31	630
31	680
31	724
31	896
31	940
32	36
32	38
32	66
32	182
32	232
32	299
32	300
32	452
32	602
32	972
33	35
33	239
33	498
33	515
33	575
33	579
33	645
33	653
33	736
33	780
34	101
34	208
34	260
34	504
34	790
34	801
34	857
34	947
34	971
34	973
35	33
35	72
35	109
35	148
35	250
35	544
35	653
35	812
35	816
35	937
36	32
36	232
36	238
36	299
36	331
36	523
36	566
36	615
36	827
36	919
37	12
37	172
37	761
37	767
37	837
37	896
37	912
37	973
37	978
37	986
38	32
38	43
38	66
38	311
38	392
38	613
38	669
38	692
38	827
38	921
39	30
39	106
39	125
39	295
39	384
39	495
39	947
39	975
39	977
39	987
40	93
40	147
40	264
40	279
40	371
40	385
40	425
40	700
40	762
40	901
41	46
41	98
41	139
41	161
41	222
41	229
41	236
41	522
41	734
41	766
42	15
42	54
42	116
42	146
42	306
42	596
42	635
42	747
42	873
42	933
43	38
43	246
43	291
43	354
43	540
43	621
43	669
43	687
43	837
43	965
44	96
44	193
44	280
44	324
44	465
44	530
44	566
44	730
44	911
44	932
45	177
45	277
45	465
45	494
45	566
45	567
45	582
45	627
45	715
45	743
46	41
46	52
46	139
46	224
46	307
46	358
46	707
46	720
46	984
46	988
47	56
47	122
47	127
47	387
47	422
47	545
47	657
47	849
47	918
47	927
48	109
48	203
48	241
48	408
48	481
48	515
48	632
48	879
48	917
48	1000
49	86
49	165
49	292
49	333
49	360
49	583
49	706
49	739
49	814
49	976
50	62
50	83
50	150
50	264
50	599
50	659
50	763
50	862
50	948
50	991
51	82
51	110
51	184
51	294
51	336
51	466
51	512
51	652
51	749
51	793
52	27
52	46
52	162
52	167
52	557
52	626
52	715
52	777
52	905
52	981
53	7
53	115
53	157
53	233
53	260
53	675
53	824
53	830
53	835
53	851
54	28
54	42
54	142
54	477
54	688
54	795
54	883
54	926
54	959
54	991
55	171
55	231
55	267
55	275
55	460
55	466
55	551
55	636
55	786
55	854
56	18
56	47
56	267
56	413
56	472
56	527
56	760
56	791
56	855
56	856
57	85
57	425
57	513
57	522
57	548
57	647
57	711
57	798
57	845
57	924
58	121
58	186
58	230
58	317
58	359
58	610
58	630
58	634
58	680
58	766
59	4
59	106
59	134
59	219
59	255
59	281
59	603
59	680
59	944
59	953
60	80
60	95
60	126
60	153
60	243
60	450
60	465
60	533
60	730
60	939
61	171
61	201
61	240
61	396
61	460
61	510
61	550
61	655
61	786
61	977
62	50
62	83
62	116
62	316
62	481
62	516
62	737
62	795
62	933
62	985
63	76
63	204
63	271
63	284
63	362
63	404
63	483
63	528
63	641
63	885
64	141
64	509
64	603
64	611
64	667
64	672
64	779
64	796
64	957
64	986
65	3
65	128
65	170
65	413
65	439
65	521
65	554
65	813
65	856
65	950
66	25
66	32
66	38
66	210
66	315
66	331
66	352
66	378
66	392
66	602
67	185
67	262
67	413
67	424
67	521
67	572
67	591
67	698
67	822
67	876
68	105
68	171
68	275
68	322
68	417
68	510
68	586
68	629
68	694
68	987
69	22
69	199
69	273
69	340
69	408
69	454
69	711
69	812
69	879
69	956
70	5
70	23
70	124
70	250
70	299
70	300
70	386
70	621
70	751
70	820
71	130
71	492
71	575
71	689
71	715
71	727
71	841
71	858
71	898
71	988
72	35
72	109
72	156
72	398
72	470
72	544
72	562
72	588
72	609
72	683
73	117
73	130
73	276
73	326
73	550
73	734
73	798
73	905
73	943
73	970
74	27
74	224
74	276
74	315
74	492
74	565
74	711
74	744
74	766
74	858
75	105
75	112
75	249
75	339
75	454
75	586
75	656
75	684
75	929
75	987
76	63
76	108
76	132
76	133
76	160
76	202
76	434
76	703
76	784
76	818
77	86
77	92
77	110
77	165
77	207
77	292
77	325
77	334
77	547
77	679
78	31
78	100
78	141
78	610
78	634
78	695
78	714
78	717
78	900
78	963
79	108
79	270
79	434
79	529
79	561
79	612
79	685
79	703
79	704
79	969
80	60
80	96
80	243
80	464
80	465
80	566
80	644
80	787
80	881
80	915
81	3
81	158
81	188
81	234
81	310
81	440
81	545
81	667
81	672
81	690
82	51
82	376
82	466
82	494
82	530
82	567
82	600
82	730
82	738
82	893
83	50
83	62
83	176
83	308
83	391
83	484
83	663
83	708
83	805
83	959
84	95
84	96
84	190
84	193
84	257
84	496
84	730
84	918
84	939
84	946
85	57
85	162
85	236
85	307
85	326
85	368
85	469
85	845
85	850
85	997
86	49
86	77
86	114
86	137
86	193
86	478
86	654
86	679
86	868
86	935
87	258
87	274
87	364
87	537
87	545
87	605
87	607
87	682
87	773
87	927
88	127
88	319
88	333
88	338
88	436
88	655
88	681
88	690
88	747
88	803
89	22
89	206
89	429
89	538
89	568
89	628
89	725
89	865
89	951
89	961
90	94
90	376
90	512
90	533
90	553
90	652
90	661
90	768
90	826
90	934
91	126
91	193
91	254
91	259
91	261
91	348
91	461
91	712
91	834
91	888
92	77
92	285
92	314
92	416
92	535
92	564
92	576
92	640
92	733
92	922
93	40
93	187
93	235
93	371
93	399
93	477
93	585
93	619
93	985
93	998
94	24
94	90
94	196
94	450
94	464
94	793
94	817
94	846
94	893
94	934
95	60
95	84
95	196
95	243
95	294
95	356
95	443
95	712
95	907
95	997
96	44
96	80
96	84
96	105
96	464
96	496
96	546
96	598
96	600
96	730
97	121
97	335
97	366
97	710
97	762
97	767
97	781
97	900
97	903
97	994
98	41
98	236
98	326
98	522
98	626
98	719
98	841
98	850
98	905
98	988
99	26
99	113
99	369
99	384
99	386
99	431
99	463
99	487
99	691
99	754
100	12
100	78
100	136
100	186
100	317
100	392
100	433
100	680
100	785
100	900
101	34
101	240
101	260
101	349
101	358
101	417
101	631
101	639
101	706
101	947
102	285
102	478
102	493
102	564
102	744
102	752
102	772
102	814
102	935
102	953
103	12
103	194
103	476
103	601
103	701
103	718
103	759
103	761
103	794
103	796
104	133
104	332
104	404
104	528
104	628
104	674
104	778
104	850
104	859
104	860
105	68
105	75
105	96
105	201
105	403
105	694
105	806
105	825
105	830
105	870
106	39
106	59
106	118
106	164
106	255
106	509
106	761
106	900
106	903
106	993
107	108
107	133
107	145
107	290
107	362
107	397
107	404
107	529
107	589
107	898
108	76
108	79
108	107
108	133
108	351
108	440
108	529
108	866
108	908
108	967
109	35
109	48
109	72
109	385
109	432
109	515
109	579
109	816
109	879
109	950
110	51
110	77
110	137
110	297
110	350
110	428
110	473
110	654
110	814
110	940
111	310
111	338
111	519
111	605
111	681
111	722
111	856
111	876
111	884
111	995
112	75
112	113
112	417
112	510
112	611
112	639
112	691
112	774
112	870
112	947
113	99
113	112
113	157
113	171
113	180
113	198
113	199
113	249
113	426
113	790
114	86
114	325
114	333
114	357
114	455
114	677
114	733
114	772
114	924
114	936
115	53
115	260
115	275
115	504
115	625
115	709
115	754
115	851
115	860
115	973
116	42
116	62
116	176
116	235
116	328
116	453
116	482
116	559
116	596
116	811
117	73
117	236
117	265
117	374
117	442
117	525
117	707
117	905
117	943
117	968
118	2
118	106
118	219
118	462
118	542
118	682
118	729
118	779
118	781
118	986
119	11
119	226
119	278
119	343
119	347
119	363
119	456
119	688
119	768
119	798
120	220
120	265
120	305
120	321
120	492
120	590
120	728
120	864
120	984
120	988
121	58
121	97
121	220
121	346
121	616
121	632
121	710
121	718
121	785
121	891
122	47
122	256
122	391
122	436
122	537
122	822
122	853
122	909
122	918
122	927
123	16
123	182
123	204
123	234
123	293
123	299
123	331
123	479
123	615
123	848
124	23
124	70
124	295
124	479
124	523
124	578
124	827
124	838
124	919
124	972
125	39
125	228
125	330
125	369
125	431
125	445
125	631
125	676
125	790
125	977
126	60
126	91
126	421
126	553
126	566
126	600
126	661
126	713
126	826
126	897
127	47
127	88
127	129
127	418
127	439
127	441
127	527
127	554
127	681
127	844
128	65
128	428
128	455
128	462
128	478
128	493
128	564
128	643
128	677
128	976
129	127
129	251
129	266
129	377
129	380
129	445
129	568
129	641
129	746
129	908
130	71
130	73
130	161
130	192
130	209
130	358
130	541
130	732
130	863
130	905
131	156
131	167
131	185
131	364
131	441
131	444
131	705
131	757
131	886
131	952
132	76
132	169
132	353
132	518
132	529
132	704
132	746
132	778
132	866
132	994
133	76
133	104
133	107
133	108
133	290
133	374
133	377
133	380
133	544
133	859
134	20
134	59
134	172
134	214
134	335
134	534
134	568
134	616
134	672
134	782
135	153
135	233
135	295
135	304
135	341
135	386
135	403
135	595
135	822
135	895
136	100
136	192
136	317
136	447
136	536
136	563
136	656
136	794
136	980
136	986
137	86
137	110
137	149
137	283
137	357
137	459
137	547
137	662
137	894
137	935
138	9
138	262
138	274
138	413
138	499
138	570
138	663
138	813
138	821
138	918
139	41
139	46
139	492
139	575
139	732
139	850
139	958
139	965
139	981
139	988
140	239
140	352
140	454
140	468
140	511
140	596
140	748
140	853
140	871
140	941
141	31
141	64
141	78
141	172
141	302
141	379
141	534
141	823
141	880
141	978
142	54
142	176
142	237
142	430
142	700
142	778
142	910
142	925
142	974
142	985
143	274
143	312
143	361
143	444
143	456
143	527
143	606
143	607
143	758
143	811
144	191
144	207
144	235
144	371
144	382
144	399
144	401
144	461
144	648
144	786
145	107
145	271
145	458
145	483
145	491
145	580
145	589
145	612
145	673
145	793
146	42
146	148
146	320
146	382
146	452
146	596
146	700
146	719
146	737
146	805
147	10
147	40
147	175
147	191
147	452
147	592
147	614
147	867
147	932
147	974
148	35
148	146
148	239
148	241
148	481
148	511
148	686
148	847
148	853
148	941
149	137
149	350
149	459
149	462
149	507
149	526
149	564
149	643
149	869
149	923
150	50
150	194
150	347
150	477
150	585
150	768
150	808
150	938
150	959
150	991
151	357
151	465
151	473
151	576
151	643
151	739
151	922
151	935
151	936
151	940
152	212
152	218
152	397
152	521
152	532
152	554
152	775
152	803
152	838
152	909
153	60
153	135
153	178
153	295
153	339
153	375
153	480
153	504
153	550
153	664
154	209
154	265
154	282
154	469
154	541
154	548
154	570
154	647
154	875
154	984
155	369
155	383
155	475
155	550
155	790
155	824
155	830
155	835
155	926
155	929
156	3
156	18
156	72
156	131
156	185
156	319
156	690
156	758
156	773
156	804
157	53
157	113
157	189
157	233
157	322
157	393
157	407
157	684
157	873
157	942
158	81
158	215
158	274
158	312
158	397
158	584
158	619
158	747
158	783
158	831
159	28
159	230
159	424
159	543
159	601
159	637
159	640
159	858
159	955
159	964
160	76
160	281
160	303
160	427
160	447
160	543
160	618
160	761
160	781
160	978
161	41
161	130
161	162
161	224
161	245
161	321
161	342
161	522
161	734
161	970
162	52
162	85
162	161
162	321
162	525
162	564
162	573
162	841
162	864
162	924
163	304
163	349
163	407
163	426
163	474
163	504
163	547
163	594
163	819
163	824
164	106
164	195
164	248
164	370
164	563
164	701
164	717
164	856
164	891
164	954
165	49
165	77
165	314
165	412
165	473
165	507
165	677
165	686
165	868
165	894
166	192
166	317
166	335
166	409
166	476
166	632
166	740
166	770
166	957
166	993
167	52
167	131
167	181
167	387
167	485
167	593
167	758
167	788
167	789
167	802
168	213
168	332
168	393
168	505
168	589
168	721
168	746
168	866
168	869
168	908
169	132
169	202
169	244
169	451
169	505
169	561
169	674
169	836
169	849
169	909
170	65
170	421
170	444
170	485
170	629
170	747
170	855
170	864
170	918
170	945
171	26
171	55
171	61
171	68
171	113
171	471
171	656
171	851
171	895
171	896
172	27
172	37
172	134
172	141
172	346
172	622
172	682
172	767
172	823
172	913
173	203
173	241
173	352
173	406
173	408
173	498
173	562
173	624
173	966
173	992
174	326
174	358
174	442
174	490
174	492
174	651
174	841
174	858
174	864
174	880
175	147
175	308
175	425
175	429
175	638
175	795
175	867
175	931
175	985
175	996
176	83
176	116
176	142
176	197
176	207
176	343
176	363
176	382
176	555
176	876
177	45
177	304
177	577
177	652
177	666
177	723
177	817
177	907
177	915
177	932
178	153
178	245
178	295
178	339
178	396
178	474
178	586
178	625
178	684
178	690
179	187
179	320
179	592
179	753
179	756
179	874
179	901
179	974
179	984
179	998
180	113
180	228
180	238
180	275
180	480
180	501
180	646
180	676
180	694
180	895
181	167
181	212
181	258
181	397
181	499
181	556
181	722
181	760
181	844
181	921
182	32
182	123
182	293
182	317
182	621
182	624
182	692
182	829
182	919
182	965
183	227
183	262
183	361
183	436
183	482
183	499
183	657
183	799
183	802
183	909
184	51
184	243
184	263
184	294
184	464
184	582
184	627
184	703
184	826
184	893
185	67
185	131
185	156
185	397
185	469
185	720
185	722
185	759
185	760
185	811
186	58
186	100
186	448
186	476
186	506
186	536
186	616
186	702
186	756
186	878
187	21
187	93
187	179
187	279
187	452
187	461
187	490
187	531
187	883
187	907
188	81
188	338
188	422
188	436
188	667
188	742
188	758
188	947
188	963
188	982
189	157
189	304
189	396
189	400
189	426
189	500
189	551
189	573
189	646
189	660
190	10
190	84
190	356
190	407
190	530
190	730
190	741
190	750
190	817
190	932
191	144
191	147
191	207
191	264
191	382
191	753
191	780
191	916
191	926
191	996
192	130
192	136
192	166
192	195
192	534
192	622
192	785
192	840
192	979
192	993
193	44
193	84
193	86
193	91
193	263
193	464
193	494
193	496
193	741
193	930
194	19
194	103
194	150
194	335
194	446
194	710
194	717
194	782
194	878
194	964
195	164
195	192
195	230
195	335
195	395
195	502
195	506
195	779
195	972
195	979
196	94
196	95
196	243
196	334
196	348
196	420
196	666
196	735
196	826
196	907
197	176
197	283
197	382
197	477
197	484
197	585
197	721
197	809
197	843
197	938
198	113
198	267
198	275
198	437
198	595
198	696
198	752
198	835
198	846
198	942
199	69
199	113
199	200
199	432
199	658
199	797
199	853
199	879
199	917
199	937
200	6
200	199
200	239
200	241
200	309
200	352
200	544
200	653
200	867
200	956
201	17
201	61
201	105
201	275
201	393
201	460
201	569
201	854
201	928
201	973
202	76
202	169
202	332
202	362
202	574
202	580
202	817
202	859
202	961
202	969
203	48
203	173
